file,line,widget,source_text,bulgarian_display,english_display,forbidden_bg_tokens,unexpected_ascii_words,bg_pass
src/v69_portfolio_improvement_section.py,149,success,Кандидат портфолиото не влошава общата оценка. Промяна: ,Кандидат портфолиото не влошава общата оценка. Промяна: ,Кандидат портфолиото не влошава общата оценка. Промяна: ,,,True
src/v69_portfolio_improvement_section.py,151,warning,"Кандидат портфолиото има лек спад в оценката (), но може да подобрява покритието и разнообразието.","Кандидат портфолиото има лек спад в оценката (), но може да подобрява покритието и разнообразието.","Кандидат портфолиото има лек спад в оценката (), но може да подобрява покритието и разнообразието.",,,True
src/v69_portfolio_improvement_section.py,175,success,Кандидат портфолиото покрива всички top20 сигнали.,Кандидат портфолиото покрива всички водещите 20 сигнали.,Кандидат портфолиото покрива всички top20 сигнали.,,,True
src/v69_portfolio_improvement_section.py,185,subheader,Приложени предложения в кандидат портфолиото,Приложени предложения в кандидат портфолиото,Приложени предложения в кандидат портфолиото,,,True
src/v69_portfolio_improvement_section.py,192,expander,Как работи Step 69,Как работи Етап 69,Как работи Step 69,,,True
src/v69_portfolio_improvement_section.py,193,markdown,"\n1. Чете текущите фишове от **Step 67**.\n2. Чете претеглена оценкаs от **Step 66**.\n3. Чете portfolio анализа от **Step 68**.\n4. Търси замени, които:\n   - покриват непокрити top20 числа;\n   - намаляват repeated pairs/triples;\n   - пазят или подобряват portfolio score;\n   - избягват точни исторически повторения.\n5. Показва предложенията отделно, без да променя оригиналните Step 67 фишове.\n\nТова е статистически помощник за подобрение, не предсказател на бъдещ тираж.\n","\n1. Чете текущите фишове от **Етап 67**.\n2. Чете претеглена оценки от **Етап 66**.\n3. Чете портфейл анализа от **Етап 68**.\n4. Търси замени, които:\n - покриват непокрити водещите 20 числа;\n - намаляват повтарящи се двойки/тройки;\n - пазят или подобряват портфейл оценка;\n - избягват точни исторически повторения.\n5. Показва предложенията отделно, без да променя оригиналните Етап 67 фишове.\n\nТова е статистически помощник за подобрение, не предсказател на бъдещ тираж.\n","\n1. Чете текущите фишове от **Step 67**.\n2. Чете претеглена оценкаs от **Step 66**.\n3. Чете portfolio анализа от **Step 68**.\n4. Търси замени, които:\n   - покриват непокрити top20 numbers;\n   - намаляват repeated pairs/triples;\n   - пазят или подобряват portfolio score;\n   - избягват точни исторически повторения.\n5. Показва предложенията отделно, без да променя оригиналните Step 67 фишове.\n\nТова е статистически помощник за подобрение, не предсказател на бъдещ draw.\n",,,True
src/v69_portfolio_improvement_section.py,187,markdown,"- Фиш ****: махни ****, добави **** — ","- Фиш ****: махни ****, добави **** — ","- Фиш ****: махни ****, добави **** — ",,,True
src/v70_applied_candidate_portfolio_section.py,141,title,Приложен подобрен портфейл,Приложен подобрен портфейл,Приложен подобрен портфейл,,,True
src/v70_applied_candidate_portfolio_section.py,142,caption,Превръща Step 69 candidate portfolio в отделен v70 приложен статистически портфейл. Step 67 остава запазен. Това не е гаранция за печалба.,Превръща Етап 69 кандидат портфейл в отделен v70 приложен статистически портфейл. Етап 67 остава запазен. Това не е гаранция за печалба.,Превръща Step 69 candidate portfolio в отделен v70 приложен статистически портфейл. Step 67 остава запазен. Това не е гаранция за печалба.,,,True
src/v70_applied_candidate_portfolio_section.py,162,metric,Приложени фишове,Приложени фишове,Приложени фишове,,,True
src/v70_applied_candidate_portfolio_section.py,163,metric,Промени,Промени,Промени,,,True
src/v70_applied_candidate_portfolio_section.py,164,metric,Оригинална оценка,Оригинална оценка,Оригинална оценка,,,True
src/v70_applied_candidate_portfolio_section.py,165,metric,Приложена оценка,Приложена оценка,Приложена оценка,,,True
src/v70_applied_candidate_portfolio_section.py,168,metric,Top 20 оригинал,водещите 20 оригинал,Top 20 оригинал,,,True
src/v70_applied_candidate_portfolio_section.py,169,metric,Top 20 приложен,водещите 20 приложен,Top 20 приложен,,,True
src/v70_applied_candidate_portfolio_section.py,170,metric,Двойки оригинал,Двойки оригинал,Двойки оригинал,,,True
src/v70_applied_candidate_portfolio_section.py,171,metric,Двойки приложен,Двойки приложен,Двойки приложен,,,True
src/v70_applied_candidate_portfolio_section.py,182,info,"Step 70 маркира кандидат портфейла като приложен статистически референтен слой. Той не презаписва Step 67 и не твърди, че предвижда бъдещ тираж.","Етап 70 маркира кандидат портфейла като приложен статистически референтен слой. Той не презаписва Етап 67 и не твърди, че предвижда бъдещ тираж.","Step 70 маркира кандидат портфейла като приложен статистически референтен слой. Той не презаписва Step 67 и не твърди, че предвижда бъдещ draw.",,,True
src/v70_applied_candidate_portfolio_section.py,187,markdown,**Решение:** ,**Решение:** ,**Решение:** ,,,True
src/v70_applied_candidate_portfolio_section.py,194,subheader,Приложени промени,Приложени промени,Приложени промени,,,True
src/v70_applied_candidate_portfolio_section.py,197,subheader,Приложен v70 портфейл,Приложен v70 портфейл,Приложен v70 портфейл,,,True
src/v70_applied_candidate_portfolio_section.py,200,subheader,Оригинал vs приложен кандидат,Оригинал спрямо приложен кандидат,Оригинал vs приложен кандидат,,,True
src/v70_applied_candidate_portfolio_section.py,129,info,Няма налични данни за показване.,Няма налични данни за показване.,Няма налични данни за показване.,,,True
src/v70_applied_candidate_portfolio_section.py,151,warning,Липсва Step 70 report/model. Пусни: python scripts/v70_build_applied_candidate_portfolio.py,Липсват отчетът и моделът за етап 70. Изпълни: `python scripts/v70_build_applied_candidate_portfolio.py`,Липсва Step 70 report/model. Пусни: python scripts/v70_build_applied_candidate_portfolio.py,,,True
src/v70_applied_candidate_portfolio_section.py,175,success,Приложеният портфейл подобрява или запазва оценката. Промяна: ,Приложеният портфейл подобрява или запазва оценката. Промяна: ,Приложеният портфейл подобрява или запазва оценката. Промяна: ,,,True
src/v70_applied_candidate_portfolio_section.py,177,warning,"Приложеният портфейл има лек спад в оценката (), но може да подобрява покритието и разнообразието.","Приложеният портфейл има лек спад в оценката (), но може да подобрява покритието и разнообразието.","Приложеният портфейл има лек спад в оценката (), но може да подобрява покритието и разнообразието.",,,True
src/v70_applied_candidate_portfolio_section.py,190,success,Няма точни исторически повторения в приложения портфейл.,Няма точни исторически повторения в приложения портфейл.,Няма точни исторически повторения в приложения портфейл.,,,True
src/v70_applied_candidate_portfolio_section.py,192,warning,Има точни исторически повторения — провери приложените фишове.,Има точни исторически повторения — провери приложените фишове.,Има точни исторически повторения — провери приложените фишове.,,,True
src/v70_applied_candidate_portfolio_section.py,203,expander,Как работи Step 70,Как работи Етап 70,Как работи Step 70,,,True
src/v70_applied_candidate_portfolio_section.py,204,markdown,"\n1. Чете оригиналния portfolio от **Step 67**.\n2. Чете кандидат portfolio от **Step 69**.\n3. Сравнява оригиналните и приложените фишове.\n4. Създава отделни **v70 applied portfolio** reports/models.\n5. Запазва Step 67 като исторически оригинал.\n\nТова е приложен статистически референтен портфейл, а не гаранция за печалба.\n","\n1. Чете оригиналния портфейл от **Етап 67**.\n2. Чете кандидат портфейл от **Етап 69**.\n3. Сравнява оригиналните и приложените фишове.\n4. Създава отделни **v70 приложен портфейл** reports/models.\n5. Запазва Етап 67 като исторически оригинал.\n\nТова е приложен статистически референтен портфейл, а не гаранция за печалба.\n","\n1. Чете оригиналния portfolio от **Step 67**.\n2. Чете кандидат portfolio от **Step 69**.\n3. Сравнява оригиналните и приложените фишове.\n4. Създава отделни **v70 applied portfolio** reports/models.\n5. Запазва Step 67 като исторически оригинал.\n\nТова е приложен статистически референтен портфейл, а не гаранция за печалба.\n",,,True
src/v71_ticket_pack_export_section.py,119,title,Пакет за игра,Пакет за игра,Пакет за игра,,,True
src/v71_ticket_pack_export_section.py,120,caption,"Готов пакет за преглед, печат и изтегляне от Step 70 приложения портфейл. Това е статистически референтен пакет, не гаранция за печалба.","Готов пакет за преглед, печат и изтегляне от Етап 70 приложения портфейл. Това е статистически референтен пакет, не гаранция за печалба.","Готов пакет за преглед, печат и изтегляне от Step 70 приложения портфейл. Това е статистически референтен пакет, не гаранция за печалба.",,,True
src/v71_ticket_pack_export_section.py,136,metric,Фишове,Фишове,Фишове,,,True
src/v71_ticket_pack_export_section.py,137,metric,Промени,Промени,Промени,,,True
src/v71_ticket_pack_export_section.py,138,metric,Приложена оценка,Приложена оценка,Приложена оценка,,,True
src/v71_ticket_pack_export_section.py,139,metric,Top 20 покритие,водещите 20 покритие,Top 20 покритие,,,True
src/v71_ticket_pack_export_section.py,142,metric,Уникални числа,Уникални числа,Уникални numbers,,,True
src/v71_ticket_pack_export_section.py,143,metric,Повторени двойки,Повторени двойки,Повторени двойки,,,True
src/v71_ticket_pack_export_section.py,144,metric,Повторени тройки,Повторени тройки,Повторени тройки,,,True
src/v71_ticket_pack_export_section.py,145,metric,Исторически съвпадения,Исторически съвпадения,Исторически съвпадения,,,True
src/v71_ticket_pack_export_section.py,147,success,"Пакетът е готов за преглед, печат и изтегляне.","Пакетът е готов за преглед, печат и изтегляне.","Пакетът е готов за преглед, печат и изтегляне.",,,True
src/v71_ticket_pack_export_section.py,148,info,Лотарийните тегления са случайни. Този пакет не е обещание за печалба.,Лотарийните тегления са случайни. Този пакет не е обещание за печалба.,Лотарийните тегления са случайни. Този пакет не е обещание за печалба.,,,True
src/v71_ticket_pack_export_section.py,150,subheader,Фишове,Фишове,Фишове,,,True
src/v71_ticket_pack_export_section.py,153,subheader,Бърз преглед за печат,Бърз преглед за печат,Бърз преглед за печат,,,True
src/v71_ticket_pack_export_section.py,158,subheader,Файлове за изтегляне,Файлове за изтегляне,Файлове за изтегляне,,,True
src/v71_ticket_pack_export_section.py,107,info,Няма налични фишове за показване.,Няма налични фишове за показване.,Няма налични фишове за показване.,,,True
src/v71_ticket_pack_export_section.py,129,warning,Липсва Step 71 export report. Пусни: python scripts/v71_build_ticket_pack_export.py,Липсва Етап 71 износ отчет. Пусни: python scripts/v71_build_ticket_pack_export.py,Липсва Step 71 export report. Пусни: python scripts/v71_build_ticket_pack_export.py,,,True
src/v71_ticket_pack_export_section.py,162,download_button,Свали CSV,Свали CSV,Свали CSV,,,True
src/v71_ticket_pack_export_section.py,168,download_button,Свали TXT,Свали TXT,Свали TXT,,,True
src/v71_ticket_pack_export_section.py,176,download_button,Свали JSON,Свали JSON,Свали JSON,,,True
src/v71_ticket_pack_export_section.py,182,download_button,Свали Markdown за печат,Свали Markdown за печат,Свали Markdown за печат,,,True
src/v71_ticket_pack_export_section.py,190,download_button,Свали HTML страница за печат,Свали HTML страница за печат,Свали HTML страница за печат,,,True
src/v71_ticket_pack_export_section.py,197,expander,Как работи Step 71,Как работи Етап 71,Как работи Step 71,,,True
src/v71_ticket_pack_export_section.py,198,markdown,"\n1. Чете **Step 70 applied portfolio**.\n2. Подготвя фишовете в CSV, JSON, TXT, Markdown и HTML.\n3. Показва бърз преглед за печат в app-а.\n4. Пази safe note във всички export файлове.\n5. Не променя Step 70, Step 69 или Step 67.\n\nТова е export/print слой, не предсказател на бъдещ тираж.\n","\n1. Чете **Етап 70 приложен портфейл**.\n2. Подготвя фишовете в CSV, JSON, TXT, Markdown и HTML.\n3. Показва бърз преглед за печат в приложението.\n4. Пази безопасна бележка във всички файлове за износ.\n5. Не променя Етап 70, Етап 69 или Етап 67.\n\nТова е износ/печат слой, не предсказател на бъдещ тираж.\n","\n1. Чете **Step 70 applied portfolio**.\n2. Подготвя фишовете в CSV, JSON, TXT, Markdown и HTML.\n3. Показва бърз преглед за печат в app-а.\n4. Пази safe note във всички export файлове.\n5. Не променя Step 70, Step 69 или Step 67.\n\nТова е export/print слой, не предсказател на бъдещ draw.\n",,,True
src/v72_pipeline_refresh_section.py,62,title,Обновяване на анализите,Обновяване на анализите,Обновяване на анализите,,,True
src/v72_pipeline_refresh_section.py,63,caption,Център за обновяване на статистическите анализи: Step 61–63 и Step 65–74. При нужда може да включи и основните стъпки v41–v60.,Център за обновяване на статистическите анализи: 63 и 74. При нужда може да включи и основните стъпки v41–v60.,Център за refresh на статистическите анализи: Step 61–63 и Step 65–74. При нужда може да включи и основните стъпки v41–v60.,,,True
src/v72_pipeline_refresh_section.py,88,subheader,Статус на обновяването,Статус на обновяването,Статус на refreshто,,,True
src/v72_pipeline_refresh_section.py,91,subheader,Действия,Действия,Действия,,,True
src/v72_pipeline_refresh_section.py,132,subheader,GitHub синхронизация след обновяване,GitHub синхронизация след обновяване,GitHub synchronization след refresh,,,True
src/v72_pipeline_refresh_section.py,143,text_input,Съобщение за GitHub commit,Съобщение за GitHub запис в Git,Съобщение за GitHub commit,,,True
src/v72_pipeline_refresh_section.py,149,checkbox,"Потвърждавам: commit и push само на data/, models/ и reports/","Потвърждавам: запис и качване в Git само на `data/`, `models/` и `reports/`","Потвърждавам: commit и push само на data/, models/ и reports/",,,True
src/v72_pipeline_refresh_section.py,154,button,Запази и качи data/models/reports в GitHub,Запази и качи data/models/reports в GitHub,Запази и качи data/models/reports в GitHub,,,True
src/v72_pipeline_refresh_section.py,40,info,Няма налични данни за веригата.,Няма налични данни за веригата.,Няма налични данни за pipelineта.,,,True
src/v72_pipeline_refresh_section.py,72,warning,Липсва Step 72 audit report. Пусни: python scripts/v72_build_pipeline_refresh_plan.py,Липсва отчетът за проверка на етап 72. Изпълни: `python scripts/v72_build_pipeline_refresh_plan.py`,Липсва Step 72 audit report. Пусни: python scripts/v72_build_pipeline_refresh_plan.py,,,True
src/v72_pipeline_refresh_section.py,78,metric,Режим,Режим,Режим,,,True
src/v72_pipeline_refresh_section.py,79,metric,Стъпки,Стъпки,Стъпки,,,True
src/v72_pipeline_refresh_section.py,80,metric,Скриптове OK,Скриптове OK,Скриптове OK,,,True
src/v72_pipeline_refresh_section.py,81,metric,Артефакти OK,Артефакти OK,Артефакти OK,,,True
src/v72_pipeline_refresh_section.py,83,info,"Това е контролен слой за обновяване. Той преизчислява статистическите файлове, но не е предсказание и не е гаранция за печалба.","Това е контролен слой за обновяване. Той преизчислява статистическите файлове, но не е предсказание и не е гаранция за печалба.","Това е контролен слой за refresh. Той преизчислява статистическите файлове, но не е предсказание и не е гаранция за печалба.",,,True
src/v72_pipeline_refresh_section.py,96,button,Audit без обновяване,проверка без обновяване,Audit без refresh,,,True
src/v72_pipeline_refresh_section.py,104,button,Обнови статистическата верига Step 61–74,Обнови статистическата верига 74,Обнови статистическата pipeline Step 61–74,,,True
src/v72_pipeline_refresh_section.py,114,expander,Пълен refresh след нов тираж,Пълен обновяване след нов тираж,Пълен refresh след нов draw,,,True
src/v72_pipeline_refresh_section.py,115,warning,"Тази опция пуска core scripts v41–v60 плюс претеглена верига Step 61–74. Използвай я след добавяне на нов тираж, когато искаш пълно обновяване.","Тази опция пуска основните скриптове v41–v60 плюс претеглена верига 74. Използвай я след добавяне на нов тираж, когато искаш пълно обновяване.","Тази опция пуска core scripts v41–v60 плюс претеглена pipeline Step 61–74. Използвай я след добавяне на нов draw, когато искаш пълно refresh.",,,True
src/v72_pipeline_refresh_section.py,120,button,Пълно обновяване v41–v74,Пълно обновяване v41–v74,Пълно refresh v41–v74,,,True
src/v72_pipeline_refresh_section.py,138,warning,"Има локални промени. Този бутон commit-ва само data/, models/ и reports/.","Има локални промени. Този бутон записва в Git само `data/`, `models/` и `reports/`.","Има локални промени. Този бутон commit-ва само data/, models/ и reports/.",,,True
src/v72_pipeline_refresh_section.py,141,success,Git status е clean. Няма чакащи локални промени.,Git състоянието е чисто. Няма чакащи локални промени.,Git status е clean. Няма чакащи локални промени.,,,True
src/v72_pipeline_refresh_section.py,180,expander,Как работи Step 72,Как работи Етап 72,Как работи Step 72,,,True
src/v72_pipeline_refresh_section.py,181,markdown,"\n- **Проверка без обновяване** само проверява дали скриптовете и артефактите съществуват.\n- **Статистическо обновяване** пуска Step 61, 62, 63 и Step 65–74.\n- **Пълно обновяване v41–v74** пуска основните модели и после статистическата верига.\n- Автоматичното обновяване след „Добавяне на тираж“ вече е подравнено да обновява цялата верига след запис.\n- Центърът за обучение вече показва Step 65–74 като част от процеса за обновяване.\n\nТова е технически контролен слой за обновяване, не предсказател на бъдещ тираж.\n","\n- **Проверка без обновяване** само проверява дали скриптовете и артефактите съществуват.\n- **Статистическо обновяване** пуска Етап 61, 62, 63 и 74.\n- **Пълно обновяване v41–v74** пуска основните модели и после статистическата верига.\n- Автоматичното обновяване след „Добавяне на тираж“ вече е подравнено да обновява цялата верига след запис.\n- Центърът за обучение вече показва 74 като част от процеса за обновяване.\n\nТова е технически контролен слой за обновяване, не предсказател на бъдещ тираж.\n","\n- **Проверка без refresh** само проверява дали скриптовете и artifactsте съществуват.\n- **Статистическо refresh** пуска Step 61, 62, 63 и Step 65–74.\n- **Пълно refresh v41–v74** пуска основните модели и после статистическата pipeline.\n- Автоматичното refresh след „Добавяне на draw“ вече е подравнено да обновява цялата pipeline след запис.\n- Центърът за обучение вече показва Step 65–74 като част от процеса за refresh.\n\nТова е технически контролен слой за refresh, не предсказател на бъдещ draw.\n",,,True
src/v72_pipeline_refresh_section.py,99,success,Audit завърши.,проверка завърши.,Audit завърши.,,,True
src/v72_pipeline_refresh_section.py,159,spinner,Изпълнявам git add / commit / push за data/models/reports...,Изпълнявам добавяне в Git / запис в Git / качване за data/models/reports...,Изпълнявам git add / commit / push за data/models/reports...,,,True
src/v72_pipeline_refresh_section.py,176,expander,Git технически детайли,Технически подробности за Git,Git технически детайли,,,True
src/v72_pipeline_refresh_section.py,97,spinner,Проверявам файловете от анализа...,Проверявам файловете от анализа...,Проверявам файловете от анализа...,,,True
src/v72_pipeline_refresh_section.py,105,spinner,Обновявам Step 61–63 и Step 65–74...,Обновявам 63 и 74...,Обновявам Step 61–63 и Step 65–74...,,,True
src/v72_pipeline_refresh_section.py,108,success,Статистическата верига се обнови успешно.,Статистическата верига се обнови успешно.,Статистическата pipeline се обнови успешно.,,,True
src/v72_pipeline_refresh_section.py,110,error,Обновяването спря при: ,Обновяването спря при: ,Обновяването спря при: ,,,True
src/v72_pipeline_refresh_section.py,121,spinner,Пускам пълно обновяване v41–v74...,Пускам пълно обновяване v41–v74...,Пускам пълно refresh v41–v74...,,,True
src/v72_pipeline_refresh_section.py,124,success,Пълният refresh мина успешно.,Пълният обновяване мина успешно.,Пълният refresh мина успешно.,,,True
src/v72_pipeline_refresh_section.py,126,error,Пълният refresh спря при: ,Пълният обновяване спря при: ,Пълният refresh спря при: ,,,True
src/v73_ticket_pack_performance_tracker_section.py,85,title,Представяне на пакета,Представяне на пакета,Представяне на пакета,,,True
src/v73_ticket_pack_performance_tracker_section.py,86,caption,"Проверява текущия активен Step 71 пакет срещу нови числа, преди новият тираж да обнови данните. В един физически фиш могат да се попълнят  комбинации по 6 числа.","Проверява текущия активен Етап 71 пакет срещу нови числа, преди новият тираж да обнови данните. В един физически фиш могат да се попълнят комбинации по 6 числа.","Проверява текущия активен Step 71 пакет срещу нови numbers, преди новият draw да обнови dataset. В един физически фиш могат да се попълнят  combinations по 6 numbers.",,,True
src/v73_ticket_pack_performance_tracker_section.py,97,metric,Комбинации,Комбинации,Комбинации,,,True
src/v73_ticket_pack_performance_tracker_section.py,98,metric,Физически фишове,Физически фишове,Физически фишове,,,True
src/v73_ticket_pack_performance_tracker_section.py,99,metric,Записи в историята,Записи в историята,Записи в историята,,,True
src/v73_ticket_pack_performance_tracker_section.py,100,metric,Заключен запис на пакета,Заключен запис на пакета,Заключен запис на пакета,,,True
src/v73_ticket_pack_performance_tracker_section.py,102,info,"Ръчното поле е само за предварителна проверка. Официалният резултат се записва от „Добавяне на тираж“ преди обновяването на данните, за да остане проверката честна.","Ръчното поле е само за предварителна проверка. Официалният резултат се записва от „Добавяне на тираж“ преди обновяването на данните, за да остане проверката честна.","Ръчното поле е само за предварителна check. Официалният result се записва от „Добавяне на draw“ преди refreshто на dataset, за да остане checkта честна.",,,True
src/v73_ticket_pack_performance_tracker_section.py,107,subheader,Ръчна проверка срещу 6 числа,Ръчна проверка срещу 6 числа,Ръчна check срещу 6 numbers,,,True
src/v73_ticket_pack_performance_tracker_section.py,124,button,Провери текущия пакет срещу тези числа,Провери текущия пакет срещу тези числа,Провери текущия пакет срещу тези numbers,,,True
src/v73_ticket_pack_performance_tracker_section.py,141,subheader,Официална история,Официална история,Официална история,,,True
src/v73_ticket_pack_performance_tracker_section.py,145,button,Обнови обобщението на Step 73,Обнови обобщението на Етап 73,Обнови summaryто на Step 73,,,True
src/v73_ticket_pack_performance_tracker_section.py,41,info,Все още няма официална история. Тя ще се запише автоматично от „Добавяне на тираж“ преди обновяването на данните.,Все още няма официална история. Тя ще се запише автоматично от „Добавяне на тираж“ преди обновяването на данните.,Все още няма официална история. Тя ще се запише автоматично от „Добавяне на draw“ преди refreshто на dataset.,,,True
src/v73_ticket_pack_performance_tracker_section.py,93,warning,Липсва обобщение за Step 73. Пусни: python scripts/v73_build_ticket_pack_performance_tracker.py,Липсва обобщение за Етап 73. Пусни: python scripts/v73_build_ticket_pack_performance_tracker.py,Липсва summary за Step 73. Пусни: python scripts/v73_build_ticket_pack_performance_tracker.py,,,True
src/v73_ticket_pack_performance_tracker_section.py,147,success,Обобщението на Step 73 е обновено.,Обобщението на Етап 73 е обновено.,Обобщението на Step 73 е обновено.,,,True
src/v73_ticket_pack_performance_tracker_section.py,151,expander,Как работи Step 73,Как работи Етап 73,Как работи Step 73,,,True
src/v73_ticket_pack_performance_tracker_section.py,152,markdown,"\n- Step 73 не генерира нови числа.\n- Той взима текущия активен **Step 71 пакет**.\n- Една комбинация е ред от 6 числа.\n- Един физически фиш може да съдържа ** комбинации**.\n- Ако пакетът има 8 комбинации, това означава 2 физически фиша за попълване.\n- При нов тираж първо се проверява старият пакет срещу новите числа.\n- После резултатът се записва в историята на представянето.\n- Едва след това новият тираж се добавя в данните и веригата за обновяване се обновява.\n\nТова пази проверката честна: пакетът се оценява преди да е видял новия тираж.\n","\n- Етап 73 не генерира нови числа.\n- Той взима текущия активен **Етап 71 пакет**.\n- Една комбинация е ред от 6 числа.\n- Един физически фиш може да съдържа ** комбинации**.\n- Ако пакетът има 8 комбинации, това означава 2 физически фиша за попълване.\n- При нов тираж първо се проверява старият пакет срещу новите числа.\n- После резултатът се записва в историята на представянето.\n- Едва след това новият тираж се добавя в данните и веригата за обновяване се обновява.\n\nТова пази проверката честна: пакетът се оценява преди да е видял новия тираж.\n","\n- Step 73 не генерира нови numbers.\n- Той взима текущия активен **Step 71 пакет**.\n- Една комбинация е ред от 6 numbers.\n- Един физически фиш може да съдържа ** combinations**.\n- Ако пакетът има 8 combinations, това означава 2 физически фиша за попълване.\n- При нов draw първо се проверява старият пакет срещу новите numbers.\n- После resultът се записва в историята на представянето.\n- Едва след това новият draw се добавя в dataset и pipelineта за refresh се обновява.\n\nТова пази checkта честна: пакетът се оценява преди да е видял новия draw.\n",,,True
src/v73_ticket_pack_performance_tracker_section.py,132,success,Проверката е готова: най-добра е  с  познати числа. Пакетът покрива  от 6 изтеглени числа.,Проверката е готова: най-добра е с познати числа. Пакетът покрива от 6 изтеглени числа.,Проверката е готова: най-добра е  с  познати numbers. Пакетът покрива  от 6 изтеглени numbers.,,,True
src/v73_ticket_pack_performance_tracker_section.py,114,number_input,Число ,Число ,Число ,,,True
src/v73_ticket_pack_performance_tracker_section.py,139,error,Step 73 проверката не успя: ,Етап 73 проверката не успя: ,Step 73 checkта не успя: ,,,True
src/v74_model_dependency_sync_center_section.py,163,title,Контрол на синхрона,Контрол на синхрона,Контрол на синхрона,,,True
src/v74_model_dependency_sync_center_section.py,164,caption,"Показва и управлява дали набори данните, моделите, отчетите и стъпките от веригата са подравнени. Това е контролен център, не прогноза и не гаранция за печалба.","Показва и управлява дали набори данните, моделите, отчетите и стъпките от веригата са подравнени. Това е контролен център, не прогноза и не гаранция за печалба.","Показва и управлява дали набори dataset, моделите, reportите и стъпките от pipelineта са подравнени. Това е контролен център, не прогноза и не гаранция за печалба.",,,True
src/v74_model_dependency_sync_center_section.py,175,metric,Статус,Статус,Статус,,,True
src/v74_model_dependency_sync_center_section.py,176,metric,Проверени,Проверени,Проверени,,,True
src/v74_model_dependency_sync_center_section.py,177,metric,Синхронизирани,Синхронизирани,Синхронизирани,,,True
src/v74_model_dependency_sync_center_section.py,178,metric,За обновяване,За обновяване,За refresh,,,True
src/v74_model_dependency_sync_center_section.py,179,metric,Липсващи,Липсващи,Липсващи,,,True
src/v74_model_dependency_sync_center_section.py,187,subheader,Управление на синхрона,Управление на синхрона,Управление на синхрона,,,True
src/v74_model_dependency_sync_center_section.py,188,info,"Оттук можеш да обновиш само избран модел, избрания модел заедно със зависимите след него, или цялата верига. Така не е нужно да търсиш и пускаш скриптовете един по един.","Оттук можеш да обновиш само избран модел, избрания модел заедно със зависимите след него, или цялата верига. Така не е нужно да търсиш и пускаш скриптовете един по един.","Оттук можеш да обновиш само избран модел, избрания модел заедно със зависимите след него, или цялата pipeline. Така не е нужно да търсиш и пускаш скриптовете един по един.",,,True
src/v74_model_dependency_sync_center_section.py,197,selectbox,Избери модел / слой за синхронизация,Избери модел / слой за синхронизация,Избери модел / слой за synchronization,,,True
src/v74_model_dependency_sync_center_section.py,205,radio,Режим на обновяване,Режим на обновяване,Режим на refresh,,,True
src/v74_model_dependency_sync_center_section.py,229,markdown,**План за изпълнение**,**План за изпълнение**,**План за изпълнение**,,,True
src/v74_model_dependency_sync_center_section.py,233,button,Синхронизирай по плана,Синхронизирай по плана,Синхронизирай по плана,,,True
src/v74_model_dependency_sync_center_section.py,234,button,Синхронизирай цялата верига,Синхронизирай цялата верига,Синхронизирай цялата pipeline,,,True
src/v74_model_dependency_sync_center_section.py,235,button,Само провери синхрона,Само провери синхрона,Само провери синхрона,,,True
src/v74_model_dependency_sync_center_section.py,260,subheader,GitHub синхрон,GitHub синхрон,GitHub синхрон,,,True
src/v74_model_dependency_sync_center_section.py,261,caption,"След локална синхронизация можеш оттук да commit-неш и push-неш обновените models/reports/data artifacts. Бутонът не заменя проверката на логовете, но спестява ръчното търсене на git командите.","След локална синхронизация можеш оттук да запишеш в Git и качиш обновените models/reports/data артефакти. Бутонът не заменя проверката на логовете, но спестява ръчното търсене на Git командите.","След локална synchronization можеш оттук да commit-неш и push-неш обновените models/reports/data artifacts. Бутонът не заменя checkта на логовете, но спестява ръчното търсене на git командите.",,,True
src/v74_model_dependency_sync_center_section.py,272,text_input,Съобщение за GitHub запис,Съобщение за GitHub запис,Съобщение за GitHub запис,,,True
src/v74_model_dependency_sync_center_section.py,277,button,Запиши и качи models/reports/data в GitHub,Запиши и качи models/reports/data в GitHub,Запиши и качи models/reports/data в GitHub,,,True
src/v74_model_dependency_sync_center_section.py,282,subheader,Главни набори данни,Главни набори данни,Главни набори данни,,,True
src/v74_model_dependency_sync_center_section.py,302,subheader,Синхрон на моделите,Синхрон на моделите,Синхрон на моделите,,,True
src/v74_model_dependency_sync_center_section.py,313,subheader,Карта на зависимостите,Карта на зависимостите,Карта на зависимостите,,,True
src/v74_model_dependency_sync_center_section.py,68,info,Няма данни за показване.,Няма данни за показване.,Няма данни за показване.,,,True
src/v74_model_dependency_sync_center_section.py,87,info,Няма избрани действия.,Няма избрани действия.,Няма избрани действия.,,,True
