file,line,widget,source_text,bulgarian_display,technical_only,unexpected_ascii_words,forbidden_tokens,pass
src/v81_final_ux_navigation_section.py,49,spinner,Обновяване на UX/навигационния одит...,Обновяване на UX/навигационния одит...,False,,,True
src/v81_final_ux_navigation_section.py,52,success,Финалният UX контрол е обновен успешно.,Финалният UX контрол е обновен успешно.,False,,,True
src/v81_final_ux_navigation_section.py,54,warning,Финалният UX контрол намери елементи за преглед.,Финалният UX контрол намери елементи за преглед.,False,,,True
src/v82_final_release_package_section.py,48,title,Финален пакет за предаване,Финален пакет за предаване,False,,,True
src/v82_final_release_package_section.py,49,caption,Step 82 — финална готовност на пакета и чист ZIP контрол преди checkpoint.,финална готовност на пакета и чист ZIP контрол преди контролна точка.,False,,,True
src/v82_final_release_package_section.py,50,warning,Този модул подготвя чист контролен ZIP. Той не е прогноза и не е гаранция за печалба.,Този модул подготвя чист контролен ZIP. Той не е прогноза и не е гаранция за печалба.,False,,,True
src/v82_final_release_package_section.py,52,button,Обнови финалния контрол на готовността,Обнови финалния контрол на готовността,False,,,True
src/v82_final_release_package_section.py,65,metric,Статус,Статус,False,,,True
src/v82_final_release_package_section.py,66,metric,Набори данни,Набори данни,False,,,True
src/v82_final_release_package_section.py,67,metric,Файлове в списъка,Файлове в списъка,False,,,True
src/v82_final_release_package_section.py,68,metric,Проблеми,Проблеми,False,,,True
src/v82_final_release_package_section.py,70,markdown,### Какво заключва Step 82,### Какво заключва Етап 82,False,,,True
src/v82_final_release_package_section.py,71,markdown,"- проверява файловете, готови за предаване и финалните набори данни;\n- описва кои файлове влизат в чист ZIP контролен архив;\n- пази списък с файлове, които не трябва да попадат в чист ZIP;\n- потвърждава финалната верига: Step 79 → Step 80 → Step 81 → Step 82 → Step 74.","- проверява файловете, готови за предаване и финалните набори данни;\n- описва кои файлове влизат в чист ZIP контролен архив;\n- пази списък с файлове, които не трябва да попадат в чист ZIP;\n- потвърждава финалната верига: Етап 79 → Етап 80 → Етап 81 → Етап 82 → Етап 74.",False,,,True
src/v82_final_release_package_section.py,86,markdown,### Финална логика на синхрона,### Финална логика на синхрона,False,,,True
src/v82_final_release_package_section.py,44,info,Няма налични редове за показване.,Няма налични редове за показване.,False,,,True
src/v82_final_release_package_section.py,80,error,Има елементи за преглед преди финален ZIP:,Има елементи за преглед преди финален ZIP:,False,,,True
src/v82_final_release_package_section.py,84,success,Проверките за готовност за предаване са чисти. Можеш да създадеш чист ZIP контролен архив след commit и push.,Проверките за готовност за предаване са чисти. Можеш да създадеш чист ZIP контролен архив след запис в Git и качване.,False,,,True
src/v82_final_release_package_section.py,53,spinner,Обновяване на проверките за готовност на финалния пакет...,Обновяване на проверките за готовност на финалния пакет...,False,,,True
src/v82_final_release_package_section.py,56,success,Финалният контрол на готовността е обновен успешно.,Финалният контрол на готовността е обновен успешно.,False,,,True
src/v82_final_release_package_section.py,58,warning,Контролът на готовността намери елементи за преглед.,Контролът на готовността намери елементи за преглед.,False,,,True
src/v83_final_user_manual_section.py,116,title,Ръководство за апа,Ръководство за апа,False,,,True
src/v83_final_user_manual_section.py,117,caption,"Финално потребителско ръководство, последователност на работа и безопасно използване.","Финално потребителско ръководство, последователност на работа и безопасно използване.",False,,,True
src/v83_final_user_manual_section.py,119,warning,"Този модул е помощно ръководство. Приложението прави статистически анализ, не предсказва сигурно бъдещи тиражи и не гарантира печалба.","Този модул е помощно ръководство. Приложението прави статистически анализ, не предсказва сигурно бъдещи тиражи и не гарантира печалба.",False,,,True
src/v83_final_user_manual_section.py,124,button,Обнови ръководството,Обнови ръководството,False,,,True
src/v83_final_user_manual_section.py,138,metric,Статус,Статус,False,,,True
src/v83_final_user_manual_section.py,139,metric,Редове в данните,Редове в данните,False,,,True
src/v83_final_user_manual_section.py,140,metric,Стъпки в работата,Стъпки в работата,False,,,True
src/v83_final_user_manual_section.py,141,metric,Контролни точки,Контролни точки,False,,,True
src/v83_final_user_manual_section.py,143,markdown,### Основна идея,### Основна идея,False,,,True
src/v83_final_user_manual_section.py,144,markdown,"Това приложение е статистически помощник за 6/49. То събира исторически данни, анализира модели, оценява комбинации, подготвя портфолио и помага за дисциплиниран финален план. **Не е система за сигурна печалба.**","Това приложение е статистически помощник за 6/49. То събира исторически данни, анализира модели, оценява комбинации, подготвя портфолио и помага за дисциплиниран финален план. **Не е система за сигурна печалба.**",False,,,True
src/v83_final_user_manual_section.py,150,markdown,### Последно състояние,### Последно състояние,False,,,True
src/v83_final_user_manual_section.py,105,info,Няма налични редове за показване.,Няма налични редове за показване.,False,,,True
src/v83_final_user_manual_section.py,158,error,Има елементи за преглед:,Има елементи за преглед:,False,,,True
src/v83_final_user_manual_section.py,162,success,Ръководството е синхронизирано и готово за използване.,Ръководството е синхронизирано и готово за използване.,False,,,True
src/v83_final_user_manual_section.py,125,spinner,Обновяване на ръководството и контролните списъци...,Обновяване на ръководството и контролните списъци...,False,,,True
src/v83_final_user_manual_section.py,129,success,Ръководството е обновено успешно.,Ръководството е обновено успешно.,False,,,True
src/v83_final_user_manual_section.py,131,warning,Ръководството намери елементи за преглед.,Ръководството намери елементи за преглед.,False,,,True
src/v84_model_comparison_forward_test_section.py,89,title,Сравнение на модели,Сравнение на модели,False,,,True
src/v84_model_comparison_forward_test_section.py,90,caption,Step 84 — център за реална проверка на моделите във времето.,център за реална проверка на моделите във времето.,False,,,True
src/v84_model_comparison_forward_test_section.py,92,warning,"Този модул сравнява модели само по предварително записани препоръки. Това е статистическа проверка, не прогноза и не гаранция за печалба.","Този модул сравнява модели само по предварително записани препоръки. Това е статистическа проверка, не прогноза и не гаранция за печалба.",False,,,True
src/v84_model_comparison_forward_test_section.py,116,metric,Статус,Статус,False,,,True
src/v84_model_comparison_forward_test_section.py,117,metric,Кандидат комбинации,Кандидат комбинации,False,,,True
src/v84_model_comparison_forward_test_section.py,118,metric,Заключени записи,Заключени записи,False,,,True
src/v84_model_comparison_forward_test_section.py,119,metric,Редове в записите,Редове в записите,False,,,True
src/v84_model_comparison_forward_test_section.py,120,metric,Сравнени модели,Сравнени модели,False,,,True
src/v84_model_comparison_forward_test_section.py,122,markdown,### Как се използва,### Как се използва,False,,,True
src/v84_model_comparison_forward_test_section.py,123,markdown,"Преди тиража натискаш **Запази заключен запис преди тираж**. След като излезе реалният тираж, въвеждаш го в **Добавяне на тираж**, после се връщаш тук и натискаш **Обнови анализа**. Така виждаме кой модел реално се е държал по-добре.","Преди тиража натискаш **Запази заключен запис преди тираж**. След като излезе реалният тираж, въвеждаш го в **Добавяне на тираж**, после се връщаш тук и натискаш **Обнови анализа**. Така виждаме кой модел реално се е държал по-добре.",False,,,True
src/v84_model_comparison_forward_test_section.py,130,markdown,### Ръчно добавяне на контролна комбинация,### Ръчно добавяне на контролна комбинация,False,,,True
src/v84_model_comparison_forward_test_section.py,149,info,"Най-важната таблица е „Обобщение по модели“. Там гледаме средно познати числа, най-добър резултат и проценти с 2+, 3+ и 4+ познати.","Най-важната таблица е „Обобщение по модели“. Там гледаме средно познати числа, най-добър резултат и проценти с 2+, 3+ и 4+ познати.",False,,,True
src/v84_model_comparison_forward_test_section.py,85,info,Няма налични редове за показване.,Няма налични редове за показване.,False,,,True
src/v84_model_comparison_forward_test_section.py,100,button,Обнови анализа,Обнови анализа,False,,,True
src/v84_model_comparison_forward_test_section.py,106,button,Запази заключен запис преди тираж,Запази заключен запис преди тираж,False,,,True
src/v84_model_comparison_forward_test_section.py,132,text_input,Име на модела,Име на модела,False,,,True
src/v84_model_comparison_forward_test_section.py,133,text_input,"Числа, разделени със запетая или интервал","Числа, разделени със запетая или интервал",False,,,True
src/v84_model_comparison_forward_test_section.py,134,form_submit_button,Запази ръчен заключен запис,Запази ръчен заключен запис,False,,,True
src/v84_model_comparison_forward_test_section.py,101,spinner,Обновяване на кандидатите и резултатите...,Обновяване на кандидатите и резултатите...,False,,,True
src/v84_model_comparison_forward_test_section.py,107,spinner,Записване на текущите препоръки...,Записване на текущите препоръки...,False,,,True
src/v87_synthesized_user_menu_section.py,560,markdown,---,---,False,,,True
src/v87_synthesized_user_menu_section.py,616,markdown,---,---,False,,,True
src/v88_anti_zero_coverage_section.py,158,write,\u0422\u043e\u0432\u0430 \u0435 \u0430\u043a\u0442\u0438\u0432\u043d\u0438\u044f\u0442 \u043f\u0430\u043a\u0435\u0442. \u0421\u0438\u0441\u0442\u0435\u043c\u0430\u0442\u0430 \u043d\u0435 \u0433\u043e \u043f\u0440\u043e\u043c\u0435\u043d\u044f \u0430\u0432\u0442\u043e\u043c\u0430\u0442\u0438\u0447\u043d\u043e; \u0441\u0430\u043c\u043e \u0433\u043e \u0430\u043d\u0430\u043b\u0438\u0437\u0438\u0440\u0430.,Подробното техническо описание е достъпно в раздел „Технически подробности“.,False,,,True
src/v88_anti_zero_coverage_section.py,162,write,\u0422\u043e\u0432\u0430 \u0435 \u043f\u0440\u0438\u043c\u0435\u0440\u0435\u043d \u0437\u0430\u0449\u0438\u0442\u0435\u043d \u0444\u0438\u0448 \u0441 4 \u043a\u043e\u043c\u0431\u0438\u043d\u0430\u0446\u0438\u0438. \u0418\u0434\u0435\u044f\u0442\u0430 \u0435 \u0434\u0430 \u0438\u043c\u0430 \u043f\u043e-\u043c\u0430\u043b\u043a\u043e \u0434\u0443\u0431\u043b\u0438\u0440\u0430\u043d\u0435 \u0438 \u043f\u043e-\u0448\u0438\u0440\u043e\u043a\u043e \u043f\u043e\u043a\u0440\u0438\u0442\u0438\u0435.,Подробното техническо описание е достъпно в раздел „Технически подробности“.,False,,,True
src/v88_anti_zero_coverage_section.py,116,warning,\u041d\u044f\u043c\u0430 \u043d\u0430\u043c\u0435\u0440\u0435\u043d \u0430\u043a\u0442\u0438\u0432\u0435\u043d \u043f\u0430\u043a\u0435\u0442 \u0437\u0430 \u0430\u043d\u0430\u043b\u0438\u0437.,\u041d\u044f\u043c\u0430 \u043d\u0430\u043c\u0435\u0440\u0435\u043d \u0430\u043a\u0442\u0438\u0432\u0435\u043d \u043f\u0430\u043a\u0435\u0442 \u0437\u0430 \u0430\u043d\u0430\u043b\u0438\u0437.,False,,,True
src/v88_anti_zero_coverage_section.py,136,markdown,"- \u0422\u0435\u043a\u0443\u0449\u0438\u044f\u0442 \u043f\u0430\u043a\u0435\u0442 \u0435 \u0442\u043e\u0432\u0430, \u043a\u043e\u0435\u0442\u043e \u0432\u0435\u0447\u0435 \u0438\u043c\u0430\u0448 \u0432 \u0441\u0438\u0441\u0442\u0435\u043c\u0430\u0442\u0430.\n- \u0417\u0430\u0449\u0438\u0442\u043d\u0438\u044f\u0442 \u0432\u0430\u0440\u0438\u0430\u043d\u0442 \u0435 \u0441\u0430\u043c\u043e \u043f\u0440\u0438\u043c\u0435\u0440 \u0441 4 \u043a\u043e\u043c\u0431\u0438\u043d\u0430\u0446\u0438\u0438 \u0438 \u043f\u043e-\u043c\u0430\u043b\u043a\u043e \u043f\u0440\u0438\u043f\u043e\u043a\u0440\u0438\u0432\u0430\u043d\u0435.\n- \u041a\u043e\u043b\u043a\u043e\u0442\u043e \u043f\u043e\u0432\u0435\u0447\u0435 \u0440\u0430\u0437\u043b\u0438\u0447\u043d\u0438 \u0447\u0438\u0441\u043b\u0430 \u043f\u043e\u043a\u0440\u0438\u0432\u0430 \u043f\u0430\u043a\u0435\u0442\u044a\u0442, \u0442\u043e\u043b\u043a\u043e\u0432\u0430 \u043f\u043e-\u043c\u0430\u043b\u044a\u043a \u0435 \u0440\u0438\u0441\u043a\u044a\u0442 \u0434\u0430 \u043d\u044f\u043c\u0430 \u043d\u0438\u0442\u043e \u0435\u0434\u043d\u043e \u0441\u044a\u0432\u043f\u0430\u0434\u0435\u043d\u0438\u0435.\n- \u0422\u043e\u0432\u0430 \u043d\u0435 \u043f\u043e\u0432\u0438\u0448\u0430\u0432\u0430 \u0433\u0430\u0440\u0430\u043d\u0442\u0438\u0440\u0430\u043d\u043e \u0448\u0430\u043d\u0441\u0430 \u0437\u0430 6/6; \u0442\u043e \u0435 \u043a\u043e\u043d\u0442\u0440\u043e\u043b \u043d\u0430 \u043f\u043e\u043a\u0440\u0438\u0442\u0438\u0435\u0442\u043e.",Подробното техническо описание е достъпно в раздел „Технически подробности“.,False,,,True
src/v88_anti_zero_coverage_section.py,188,expander,\u041a\u0430\u043a \u0441\u0435 \u0438\u0437\u0447\u0438\u0441\u043b\u044f\u0432\u0430 \u0440\u0438\u0441\u043a\u044a\u0442?,\u041a\u0430\u043a \u0441\u0435 \u0438\u0437\u0447\u0438\u0441\u043b\u044f\u0432\u0430 \u0440\u0438\u0441\u043a\u044a\u0442?,False,,,True
src/v88_anti_zero_coverage_section.py,189,markdown,"\u0418\u0437\u0447\u0438\u0441\u043b\u0435\u043d\u0438\u0435\u0442\u043e \u0433\u043b\u0435\u0434\u0430 \u043a\u043e\u043b\u043a\u043e \u0440\u0430\u0437\u043b\u0438\u0447\u043d\u0438 \u0447\u0438\u0441\u043b\u0430 \u043f\u043e\u043a\u0440\u0438\u0432\u0430 \u043f\u0430\u043a\u0435\u0442\u044a\u0442. \u0410\u043a\u043e \u0442\u0435\u0433\u043b\u0435\u043d\u0435\u0442\u043e \u043f\u043e\u043f\u0430\u0434\u043d\u0435 \u0438\u0437\u0446\u044f\u043b\u043e \u0438\u0437\u0432\u044a\u043d \u0442\u0435\u0437\u0438 \u0447\u0438\u0441\u043b\u0430, \u043f\u0430\u043a\u0435\u0442\u044a\u0442 \u043e\u0441\u0442\u0430\u0432\u0430 \u043f\u0440\u0430\u0437\u0435\u043d.\n\n**C(49 - \u043f\u043e\u043a\u0440\u0438\u0442\u0438 \u0447\u0438\u0441\u043b\u0430, 6) / C(49, 6)**","\u0418\u0437\u0447\u0438\u0441\u043b\u0435\u043d\u0438\u0435\u0442\u043e \u0433\u043b\u0435\u0434\u0430 \u043a\u043e\u043b\u043a\u043e \u0440\u0430\u0437\u043b\u0438\u0447\u043d\u0438 \u0447\u0438\u0441\u043b\u0430 \u043f\u043e\u043a\u0440\u0438\u0432\u0430 \u043f\u0430\u043a\u0435\u0442\u044a\u0442. \u0410\u043a\u043e \u0442\u0435\u0433\u043b\u0435\u043d\u0435\u0442\u043e \u043f\u043e\u043f\u0430\u0434\u043d\u0435 \u0438\u0437\u0446\u044f\u043b\u043e \u0438\u0437\u0432\u044a\u043d \u0442\u0435\u0437\u0438 \u0447\u0438\u0441\u043b\u0430, \u043f\u0430\u043a\u0435\u0442\u044a\u0442 \u043e\u0441\u0442\u0430\u0432\u0430 \u043f\u0440\u0430\u0437\u0435\u043d.\n\n**C(49 - \u043f\u043e\u043a\u0440\u0438\u0442\u0438 \u0447\u0438\u0441\u043b\u0430, 6) / C(49, 6)**",False,,,True
src/v88_anti_zero_coverage_section.py,111,error,\u041d\u0435 \u0443\u0441\u043f\u044f\u0445 \u0434\u0430 \u0437\u0430\u0440\u0435\u0434\u044f \u0442\u0435\u043a\u0443\u0449\u0438\u044f \u043f\u0430\u043a\u0435\u0442.,\u041d\u0435 \u0443\u0441\u043f\u044f\u0445 \u0434\u0430 \u0437\u0430\u0440\u0435\u0434\u044f \u0442\u0435\u043a\u0443\u0449\u0438\u044f \u043f\u0430\u043a\u0435\u0442.,False,,,True
src/v89_final_statistical_portfolio_selector_section.py,80,info,\u0418\u0434\u0435\u044f\u0442\u0430 \u0435 \u0434\u0430 \u043d\u0435 \u0438\u0437\u0431\u0438\u0440\u0430\u043c\u0435 \u0441\u0430\u043c\u043e \u043d\u0430\u0439-\u0441\u0438\u043b\u043d\u0438\u0442\u0435 \u0447\u0438\u0441\u043b\u0430 \u0438\u043b\u0438 \u0441\u0430\u043c\u043e \u043d\u0430\u0439-\u0448\u0438\u0440\u043e\u043a\u043e\u0442\u043e \u043f\u043e\u043a\u0440\u0438\u0442\u0438\u0435. \u0422\u0443\u043a \u0441\u0438\u0441\u0442\u0435\u043c\u0430\u0442\u0430 \u0442\u044a\u0440\u0441\u0438 \u043d\u0430\u0439-\u0434\u043e\u0431\u0440\u0438\u044f \u043a\u043e\u043c\u043f\u0440\u043e\u043c\u0438\u0441.,Подробното техническо описание е достъпно в раздел „Технически подробности“.,False,,,True
src/v89_final_statistical_portfolio_selector_section.py,87,metric,\u041f\u0440\u0435\u0433\u043b\u0435\u0434\u0430\u043d\u0438 \u043f\u0430\u043a\u0435\u0442\u0438,\u041f\u0440\u0435\u0433\u043b\u0435\u0434\u0430\u043d\u0438 \u043f\u0430\u043a\u0435\u0442\u0438,False,,,True
src/v89_final_statistical_portfolio_selector_section.py,88,metric,\u0418\u0437\u0431\u0440\u0430\u043d \u043f\u0430\u043a\u0435\u0442,\u0418\u0437\u0431\u0440\u0430\u043d \u043f\u0430\u043a\u0435\u0442,False,,,True
src/v89_final_statistical_portfolio_selector_section.py,89,metric,\u041a\u0440\u0430\u0439\u043d\u0430 \u043e\u0446\u0435\u043d\u043a\u0430,\u041a\u0440\u0430\u0439\u043d\u0430 \u043e\u0446\u0435\u043d\u043a\u0430,False,,,True
src/v89_final_statistical_portfolio_selector_section.py,90,metric,\u0420\u0438\u0441\u043a \u043e\u0442 \u043f\u0440\u0430\u0437\u0435\u043d \u043f\u0430\u043a\u0435\u0442,\u0420\u0438\u0441\u043a \u043e\u0442 \u043f\u0440\u0430\u0437\u0435\u043d \u043f\u0430\u043a\u0435\u0442,False,,,True
src/v89_final_statistical_portfolio_selector_section.py,92,subheader,\u0420\u0435\u0436\u0438\u043c\u0438 \u043d\u0430 \u0438\u0437\u0431\u043e\u0440,\u0420\u0435\u0436\u0438\u043c\u0438 \u043d\u0430 \u0438\u0437\u0431\u043e\u0440,False,,,True
src/v89_final_statistical_portfolio_selector_section.py,111,subheader,\u0421\u0440\u0430\u0432\u043d\u0435\u043d\u0438\u0435 \u043d\u0430 \u043f\u0430\u043a\u0435\u0442\u0438\u0442\u0435,\u0421\u0440\u0430\u0432\u043d\u0435\u043d\u0438\u0435 \u043d\u0430 \u043f\u0430\u043a\u0435\u0442\u0438\u0442\u0435,False,,,True
src/v89_final_statistical_portfolio_selector_section.py,114,subheader,\u0411\u0430\u043b\u0430\u043d\u0441\u0438\u0440\u0430\u043d \u043f\u0440\u0435\u043f\u043e\u0440\u044a\u0447\u0430\u043d \u043f\u0430\u043a\u0435\u0442,\u0411\u0430\u043b\u0430\u043d\u0441\u0438\u0440\u0430\u043d \u043f\u0440\u0435\u043f\u043e\u0440\u044a\u0447\u0430\u043d \u043f\u0430\u043a\u0435\u0442,False,,,True
src/v89_final_statistical_portfolio_selector_section.py,115,write,"\u0422\u043e\u0432\u0430 \u0435 \u043f\u0430\u043a\u0435\u0442\u044a\u0442, \u043a\u043e\u0439\u0442\u043e \u0441\u044a\u0431\u0438\u0440\u0430 \u043d\u0430\u0439-\u0434\u043e\u0431\u044a\u0440 \u043e\u0431\u0449 \u0431\u0430\u043b\u0430\u043d\u0441 \u043c\u0435\u0436\u0434\u0443 \u043c\u043e\u0434\u0435\u043b\u043d\u0430 \u0441\u0438\u043b\u0430, \u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e, \u043f\u043e\u043a\u0440\u0438\u0442\u0438\u0435 \u0438 \u0438\u0441\u0442\u043e\u0440\u0438\u0447\u0435\u0441\u043a\u0430 \u0431\u0435\u0437\u043e\u043f\u0430\u0441\u043d\u043e\u0441\u0442.",Подробното техническо описание е достъпно в раздел „Технически подробности“.,False,,,True
src/v89_final_statistical_portfolio_selector_section.py,122,expander,\u041a\u0430\u043a \u0441\u0435 \u0441\u043c\u044f\u0442\u0430 \u0438\u0437\u0431\u043e\u0440\u044a\u0442?,\u041a\u0430\u043a \u0441\u0435 \u0441\u043c\u044f\u0442\u0430 \u0438\u0437\u0431\u043e\u0440\u044a\u0442?,False,,,True
src/v89_final_statistical_portfolio_selector_section.py,123,markdown,"- \u0411\u0430\u043b\u0430\u043d\u0441\u0438\u0440\u0430\u043d \u0440\u0435\u0436\u0438\u043c: 50% \u043c\u043e\u0434\u0435\u043b\u043d\u0430 \u0441\u0438\u043b\u0430, 20% \u043a\u0430\u0447\u0435\u0441\u0442\u0432\u043e, 20% \u0437\u0430\u0449\u0438\u0442\u0430 \u043e\u0442 \u043f\u0440\u0430\u0437\u0435\u043d \u043f\u0430\u043a\u0435\u0442, 10% \u0438\u0441\u0442\u043e\u0440\u0438\u0447\u0435\u0441\u043a\u0430 \u0431\u0435\u0437\u043e\u043f\u0430\u0441\u043d\u043e\u0441\u0442.\n- \u0417\u0430\u0449\u0438\u0442\u0435\u043d \u0440\u0435\u0436\u0438\u043c: \u043f\u043e-\u0433\u043e\u043b\u044f\u043c\u0430 \u0442\u0435\u0436\u0435\u0441\u0442 \u043d\u0430 \u043f\u043e\u043a\u0440\u0438\u0442\u0438\u0435\u0442\u043e.\n- \u0410\u0433\u0440\u0435\u0441\u0438\u0432\u0435\u043d \u0440\u0435\u0436\u0438\u043c: \u043f\u043e-\u0433\u043e\u043b\u044f\u043c\u0430 \u0442\u0435\u0436\u0435\u0441\u0442 \u043d\u0430 \u0441\u0438\u043b\u0430\u0442\u0430 \u043d\u0430 \u043c\u043e\u0434\u0435\u043b\u0438\u0442\u0435.\n- \u0418 \u0432 \u0442\u0440\u0438\u0442\u0435 \u0441\u043b\u0443\u0447\u0430\u044f \u0442\u043e\u0432\u0430 \u043e\u0441\u0442\u0430\u0432\u0430 \u0441\u0442\u0430\u0442\u0438\u0441\u0442\u0438\u0447\u0435\u0441\u043a\u0430 \u043f\u0440\u0435\u0446\u0435\u043d\u043a\u0430, \u0430 \u043d\u0435 \u0433\u0430\u0440\u0430\u043d\u0446\u0438\u044f.",Подробното техническо описание е достъпно в раздел „Технически подробности“.,False,,,True
src/v89_final_statistical_portfolio_selector_section.py,102,metric,\u041f\u0430\u043a\u0435\u0442,\u041f\u0430\u043a\u0435\u0442,False,,,True
src/v89_final_statistical_portfolio_selector_section.py,106,metric,\u041e\u0446\u0435\u043d\u043a\u0430,\u041e\u0446\u0435\u043d\u043a\u0430,False,,,True
src/v90_selector_source_expansion_section.py,42,metric,Кандидат пакети,Кандидат пакети,False,,,True
src/v90_selector_source_expansion_section.py,43,metric,Проверени източници,Проверени източници,False,,,True
src/v90_selector_source_expansion_section.py,59,warning,Няма намерени кандидат пакети.,Няма намерени кандидат пакети.,False,,,True
src/v90_selector_source_expansion_section.py,61,expander,Какво се променя?,Какво се променя?,False,,,True
src/v90_selector_source_expansion_section.py,62,markdown,"- Селекторът вече вижда повече пакети от предишни стъпки.\n- Финалният избор сравнява тези пакети по моделна сила, качество, покритие и историческа безопасност.","- Селекторът вече вижда повече пакети от предишни стъпки.\n- Финалният избор сравнява тези пакети по моделна сила, качество, покритие и историческа безопасност.",False,,,True
src/v91_budget_aware_system_builder_section.py,77,title,Системни фишове според бюджет,Системни фишове според бюджет,False,,,True
src/v91_budget_aware_system_builder_section.py,78,caption,"Този слой добавя пълно и редуцирано системно комбиниране върху вече избраните моделни сигнали. Целта е сравнение между цена, покритие и концентрация, а не обещание за печалба.","Този слой добавя пълно и редуцирано системно комбиниране върху вече избраните моделни сигнали. Целта е сравнение между цена, покритие и концентрация, а не обещание за печалба.",False,,,True
src/v91_budget_aware_system_builder_section.py,88,metric,Разгледани варианти,Разгледани варианти,False,,,True
src/v91_budget_aware_system_builder_section.py,89,metric,Практически избор,Практически избор,False,,,True
src/v91_budget_aware_system_builder_section.py,90,metric,Комбинации,Комбинации,False,,,True
src/v91_budget_aware_system_builder_section.py,91,metric,Цена при 0.90 EUR,Цена при 0.90 EUR,False,,,True
src/v91_budget_aware_system_builder_section.py,95,subheader,Практическа системна препоръка,Практическа системна препоръка,False,,,True
src/v91_budget_aware_system_builder_section.py,109,subheader,Сравнение на системните варианти,Сравнение на системните варианти,False,,,True
src/v91_budget_aware_system_builder_section.py,121,subheader,Интерактивен системен генератор,Интерактивен системен генератор,False,,,True
src/v91_budget_aware_system_builder_section.py,122,selectbox,Източник на ядро,Източник на ядро,False,,,True
src/v91_budget_aware_system_builder_section.py,131,slider,Брой числа в ядрото,Брой числа в ядрото,False,,,True
src/v91_budget_aware_system_builder_section.py,145,number_input,Цена на една комбинация в EUR,Цена на една комбинация в EUR,False,,,True
src/v91_budget_aware_system_builder_section.py,162,metric,Ядро,Ядро,False,,,True
src/v91_budget_aware_system_builder_section.py,163,metric,Комбинации,Комбинации,False,,,True
src/v91_budget_aware_system_builder_section.py,164,metric,Цена,Цена,False,,,True
src/v91_budget_aware_system_builder_section.py,165,metric,Покритие,Покритие,False,,,True
src/v91_budget_aware_system_builder_section.py,166,metric,Оценка,Оценка,False,,,True
src/v91_budget_aware_system_builder_section.py,101,subheader,Най-силен вариант до 10 EUR,Най-силен вариант до 10 EUR,False,,,True
src/v91_budget_aware_system_builder_section.py,103,metric,Вариант,Вариант,False,,,True
src/v91_budget_aware_system_builder_section.py,104,metric,Комбинации,Комбинации,False,,,True
src/v91_budget_aware_system_builder_section.py,105,metric,Цена,Цена,False,,,True
src/v91_budget_aware_system_builder_section.py,106,metric,Оценка,Оценка,False,,,True
src/v91_budget_aware_system_builder_section.py,112,expander,Пълна система срещу редуцирана система,Пълна система срещу редуцирана система,False,,,True
src/v91_budget_aware_system_builder_section.py,113,markdown,"- **Пълна система**: генерира всички 6-числови комбинации от избраното ядро. Тя е силна като покритие вътре в това ядро, но цената расте много бързо.\n- **Редуцирана система**: избира ограничен брой комбинации от същото ядро. Тя не дава гаранцията на пълната система, но е по-практична за реален бюджет.\n- **Широко покритие**: текущият финален фиш покрива повече уникални числа, но не комбинира дълбоко малко ядро.","- **Пълна система**: генерира всички 6-числови комбинации от избраното ядро. Тя е силна като покритие вътре в това ядро, но цената расте много бързо.\n- **Редуцирана система**: избира ограничен брой комбинации от същото ядро. Тя не дава гаранцията на пълната система, но е по-практична за реален бюджет.\n- **Широко покритие**: текущият финален фиш покрива повече уникални числа, но не комбинира дълбоко малко ядро.",False,,,True
src/v91_budget_aware_system_builder_section.py,132,radio,Режим,Режим,False,,,True
src/v91_budget_aware_system_builder_section.py,138,slider,Брой комбинации за редуцираната система,Брой комбинации за редуцираната система,False,,,True
src/v92_system_strategy_backtest_center_section.py,111,title,Тест на системни стратегии,Тест на системни стратегии,False,,,True
src/v92_system_strategy_backtest_center_section.py,112,caption,"Step 92 — историческо сравнение на широк фиш, пълна система, редуцирана система и случаен baseline.","историческо сравнение на широк фиш, пълна система, редуцирана система и случаен базов модел.",False,,,True
src/v92_system_strategy_backtest_center_section.py,114,warning,"Този модул прави исторически replay на текущите Step 91 стратегии. Това не е гаранция, не е прогноза и не доказва бъдещ резултат.","Този модул прави исторически повторно проиграване на текущите Етап 91 стратегии. Това не е гаранция, не е прогноза и не доказва бъдещ резултат.",False,,,True
src/v92_system_strategy_backtest_center_section.py,137,metric,Статус,Статус,False,,,True
src/v92_system_strategy_backtest_center_section.py,138,metric,Тиражи,Тиражи,False,,,True
src/v92_system_strategy_backtest_center_section.py,139,metric,Стратегии,Стратегии,False,,,True
src/v92_system_strategy_backtest_center_section.py,140,metric,Най-добра до 10 EUR,Най-добра до 10 EUR,False,,,True
src/v92_system_strategy_backtest_center_section.py,141,metric,Baseline опити,базов модел опити,False,,,True
src/v92_system_strategy_backtest_center_section.py,143,markdown,### Основен извод,### Основен извод,False,,,True
src/v92_system_strategy_backtest_center_section.py,197,caption,"Практически фокус: сравнявай 4-комбинационния фиш, стратегията до 10 EUR и пълните системи отделно, защото те са различни бюджетни режими.","Практически фокус: сравнявай 4-комбинационния фиш, стратегията до 10 EUR и пълните системи отделно, защото те са различни бюджетни режими.",False,,,True
src/v92_system_strategy_backtest_center_section.py,88,info,Няма налични редове за показване.,Няма налични редове за показване.,False,,,True
