draw_id,date,n1,n2,n3,n4,n5,n6,year,draw_number,draw_position,source_url
2588,,11,12,22,35,46,49,2001,66,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2589,,3,4,11,12,24,33,2001,67,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2590,,1,26,35,46,47,48,2001,68,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2591,,10,16,19,23,42,46,2001,69,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2592,,4,11,34,37,42,44,2001,70,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2593,,5,8,13,21,40,48,2001,71,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2594,,8,12,13,14,19,30,2001,72,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2595,,22,30,33,37,40,42,2001,73,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2596,,1,28,33,41,43,46,2001,74,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2597,,22,29,40,41,42,47,2001,75,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2598,,1,8,12,20,44,47,2001,76,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2599,,10,22,27,37,38,44,2001,77,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2600,,3,6,13,18,24,47,2001,78,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2601,,2,10,20,29,44,47,2001,79,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2602,,15,25,29,33,37,39,2001,80,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2603,,8,10,22,24,32,48,2001,81,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2604,,8,12,25,26,29,33,2001,82,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2605,,3,7,20,33,36,37,2001,83,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2606,,1,4,26,27,34,43,2001,84,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2607,,13,18,21,43,44,47,2001,85,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2608,,2,5,14,21,24,31,2001,86,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2609,,18,21,24,25,26,49,2001,87,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2610,,4,5,9,12,15,25,2001,88,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2611,,7,19,20,26,27,48,2001,89,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2612,,15,22,29,33,43,47,2001,90,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2613,,3,6,17,25,27,33,2001,91,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2614,,6,10,19,34,35,44,2001,92,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2615,,12,18,19,27,35,37,2001,93,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2616,,5,6,23,26,27,42,2001,94,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2617,,19,23,25,32,39,47,2001,95,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2618,,5,10,30,36,42,48,2001,96,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2619,,5,6,20,21,25,43,2001,97,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2620,,10,14,17,18,28,32,2001,98,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2621,,1,6,10,13,19,43,2001,99,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2622,,1,10,16,17,18,26,2001,100,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2623,,5,8,19,38,42,47,2001,101,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2624,,3,11,17,21,36,41,2001,102,1,https://info.toto.bg/content/files/stats-tiraji/649_01.txt
2625,,2,11,12,16,21,31,2002,1,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2626,,12,15,19,21,22,35,2002,2,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2627,,26,27,29,30,33,44,2002,3,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2628,,19,24,25,30,32,35,2002,4,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2629,,10,25,27,33,35,38,2002,5,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2630,,11,17,19,33,44,49,2002,6,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2631,,2,9,23,25,43,46,2002,7,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2632,,7,8,11,30,35,49,2002,8,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2633,,13,18,35,36,38,48,2002,9,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2634,,3,8,12,21,36,45,2002,10,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2635,,7,8,11,29,39,41,2002,11,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2636,,4,22,26,29,41,49,2002,12,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2637,,11,17,23,38,40,46,2002,13,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2638,,4,23,24,37,42,45,2002,14,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2639,,2,6,7,21,40,47,2002,15,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2640,,1,6,18,29,33,44,2002,16,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2641,,14,19,41,42,43,45,2002,17,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2642,,3,9,13,18,22,46,2002,18,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2643,,10,14,21,38,41,42,2002,19,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2644,,5,7,14,24,42,44,2002,20,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2645,,10,16,24,34,35,39,2002,21,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2646,,2,6,7,24,30,44,2002,22,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2647,,8,10,22,34,43,45,2002,23,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2648,,2,3,16,31,39,40,2002,24,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2649,,9,17,18,22,23,32,2002,25,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2650,,4,11,13,23,27,34,2002,26,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2651,,12,16,18,22,26,47,2002,27,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2652,,3,10,17,21,26,28,2002,28,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2653,,3,4,12,24,40,47,2002,29,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2654,,22,23,34,41,48,49,2002,30,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2655,,6,15,27,37,41,47,2002,31,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2656,,8,25,37,39,41,44,2002,32,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2657,,4,9,13,19,42,44,2002,33,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2658,,12,15,37,41,44,45,2002,34,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2659,,5,8,15,20,28,48,2002,35,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2660,,5,9,18,30,31,48,2002,36,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2661,,1,25,27,31,33,36,2002,37,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2662,,17,33,39,40,42,49,2002,38,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2663,,10,16,18,19,23,46,2002,39,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2664,,5,7,8,15,29,33,2002,40,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2665,,8,10,11,22,30,33,2002,41,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2666,,2,8,13,15,18,25,2002,42,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2667,,17,27,35,39,40,44,2002,43,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2668,,8,13,16,17,22,41,2002,44,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2669,,12,13,21,30,39,46,2002,45,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2670,,6,16,22,28,39,49,2002,46,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2671,,10,24,28,30,36,42,2002,47,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2672,,5,9,22,26,29,39,2002,48,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2673,,12,37,38,42,43,49,2002,49,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2674,,7,11,29,31,45,46,2002,50,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2675,,19,20,41,45,47,49,2002,51,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2676,,8,10,12,16,40,43,2002,52,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2677,,4,6,7,15,31,37,2002,53,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2678,,13,21,32,39,43,46,2002,54,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2679,,2,18,27,30,34,48,2002,55,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2680,,1,2,8,13,26,41,2002,56,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2681,,7,10,21,25,37,44,2002,57,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2682,,10,11,20,32,35,38,2002,58,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2683,,1,22,29,34,35,39,2002,59,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2684,,4,11,44,45,46,48,2002,60,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2685,,13,16,22,24,31,45,2002,61,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2686,,12,13,29,38,39,40,2002,62,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2687,,3,13,20,38,45,47,2002,63,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2688,,7,20,24,37,44,46,2002,64,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2689,,11,13,24,35,42,49,2002,65,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2690,,5,30,34,36,38,42,2002,66,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2691,,7,15,27,33,38,46,2002,67,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2692,,3,20,23,32,33,42,2002,68,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2693,,15,21,27,29,31,49,2002,69,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2694,,1,3,17,29,43,47,2002,70,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2695,,8,9,15,24,41,46,2002,71,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2696,,7,10,12,32,37,46,2002,72,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2697,,1,10,28,31,38,41,2002,73,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2698,,1,11,17,29,37,40,2002,74,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2699,,3,7,22,32,34,47,2002,75,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2700,,4,6,9,13,29,32,2002,76,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2701,,9,17,25,32,36,41,2002,77,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2702,,3,10,31,35,39,41,2002,78,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2703,,11,17,24,25,29,33,2002,79,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2704,,6,9,19,38,45,48,2002,80,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2705,,1,5,9,27,31,39,2002,81,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2706,,10,15,22,34,38,44,2002,82,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2707,,15,18,25,31,39,48,2002,83,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2708,,10,11,15,29,37,46,2002,84,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2709,,4,14,15,17,25,30,2002,85,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2710,,6,7,8,13,26,32,2002,86,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2711,,1,36,37,42,43,48,2002,87,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2712,,12,20,23,38,44,45,2002,88,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2713,,3,6,21,25,32,36,2002,89,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2714,,2,13,19,22,39,49,2002,90,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2715,,2,13,16,27,40,46,2002,91,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2716,,10,28,32,46,47,48,2002,92,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2717,,1,21,23,25,35,48,2002,93,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2718,,7,8,22,29,35,43,2002,94,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2719,,6,10,11,29,32,49,2002,95,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2720,,17,21,30,33,40,44,2002,96,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2721,,7,17,19,22,24,35,2002,97,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2722,,4,8,12,21,27,38,2002,98,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2723,,1,9,10,23,24,30,2002,99,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2724,,6,11,13,41,44,49,2002,100,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2725,,5,18,23,27,45,47,2002,101,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2726,,4,11,13,20,24,42,2002,102,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2727,,1,9,14,16,17,40,2002,103,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2728,,9,20,22,26,36,46,2002,104,1,https://info.toto.bg/content/files/stats-tiraji/649_02.txt
2729,,8,12,16,23,25,41,2009,1,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2730,,17,23,28,33,35,47,2009,2,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2731,,11,14,16,42,47,48,2009,3,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2732,,13,18,22,31,44,49,2009,4,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2733,,6,9,19,34,47,49,2009,5,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2734,,2,13,16,17,18,43,2009,6,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2735,,13,27,32,33,43,49,2009,7,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2736,,3,6,27,29,30,40,2009,8,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2737,,14,18,19,24,30,44,2009,9,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2738,,5,13,21,27,28,32,2009,10,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2739,,11,16,18,35,38,49,2009,11,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2740,,6,19,33,34,36,49,2009,12,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2741,,7,18,23,31,35,37,2009,13,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2742,,8,17,29,31,34,37,2009,14,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2743,,5,20,28,30,33,49,2009,15,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2744,,15,19,31,33,40,42,2009,16,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2745,,1,7,24,33,45,48,2009,17,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2746,,1,3,5,12,37,44,2009,18,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2747,,1,5,10,20,32,39,2009,19,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2748,,11,14,15,16,44,47,2009,20,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2749,,1,7,19,23,28,32,2009,21,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2750,,8,13,24,35,39,45,2009,22,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2751,,2,3,11,13,44,45,2009,23,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2752,,17,22,25,26,46,49,2009,24,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2753,,5,10,12,28,31,32,2009,25,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2754,,15,32,41,43,44,48,2009,26,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2755,,6,13,21,35,36,45,2009,27,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2756,,1,2,17,34,43,44,2009,28,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2757,,10,17,19,25,33,46,2009,29,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2758,,7,10,22,24,33,39,2009,30,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2759,,4,10,15,26,45,49,2009,31,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2760,,1,6,18,29,36,42,2009,32,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2761,,8,10,16,21,26,42,2009,33,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2762,,3,5,12,26,29,47,2009,34,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2763,,12,18,21,46,47,48,2009,35,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2764,,3,5,15,25,37,45,2009,36,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2765,,3,5,8,21,39,45,2009,37,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2766,,13,23,25,28,37,44,2009,38,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2767,,8,10,12,31,44,49,2009,39,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2768,,6,12,15,30,45,47,2009,40,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2769,,9,18,21,22,36,41,2009,41,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2770,,8,9,16,31,40,45,2009,42,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2771,,1,7,9,17,34,35,2009,43,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2772,,13,21,23,38,41,46,2009,44,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2773,,4,8,11,20,26,27,2009,45,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2774,,11,20,28,35,40,44,2009,46,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2775,,15,16,18,19,21,39,2009,47,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2776,,8,10,16,32,42,47,2009,48,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2777,,18,24,27,31,38,40,2009,49,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2778,,12,22,24,25,34,48,2009,50,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2779,,24,31,37,41,45,49,2009,51,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2780,,13,19,22,36,40,43,2009,52,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2781,,3,5,22,38,45,46,2009,53,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2782,,4,9,18,31,34,38,2009,54,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2783,,7,9,21,35,38,41,2009,55,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2784,,6,7,9,22,24,40,2009,56,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2785,,1,9,19,25,28,34,2009,57,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2786,,6,8,39,42,47,49,2009,58,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2787,,2,6,29,34,41,47,2009,59,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2788,,9,21,24,30,39,46,2009,60,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2789,,16,17,32,33,45,46,2009,61,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2790,,1,9,14,21,34,46,2009,62,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2791,,2,4,31,36,38,46,2009,63,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2792,,4,22,25,26,39,41,2009,64,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2793,,6,7,18,26,29,39,2009,65,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2794,,1,9,31,33,41,49,2009,66,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2795,,5,6,7,12,15,46,2009,67,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2796,,9,20,28,32,34,43,2009,68,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2797,,11,15,17,22,23,40,2009,69,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2798,,11,22,24,28,34,46,2009,70,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2799,,1,11,16,21,25,30,2009,71,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2800,,3,4,13,30,45,47,2009,72,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2801,,4,9,20,22,24,27,2009,73,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2802,,5,14,21,22,23,48,2009,74,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2803,,11,12,17,19,42,46,2009,75,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2804,,18,25,32,35,36,47,2009,76,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2805,,20,22,25,27,30,48,2009,77,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2806,,13,18,25,39,48,49,2009,78,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2807,,22,23,27,35,36,42,2009,79,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2808,,3,4,8,14,15,36,2009,80,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2809,,7,11,39,45,46,49,2009,81,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2810,,16,38,39,40,42,43,2009,82,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2811,,9,13,18,34,48,49,2009,83,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2812,,3,24,25,26,28,35,2009,84,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2813,,8,16,25,31,36,46,2009,85,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2814,,4,7,12,13,24,33,2009,86,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2815,,22,26,35,37,41,43,2009,87,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2816,,5,7,15,21,28,37,2009,88,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2817,,12,26,32,33,35,37,2009,89,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2818,,2,21,22,23,29,39,2009,90,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2819,,15,39,40,43,47,48,2009,91,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2820,,8,11,12,23,31,49,2009,92,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2821,,7,9,11,45,48,49,2009,93,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2822,,23,28,33,36,40,46,2009,94,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2823,,5,6,9,20,34,35,2009,95,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2824,,10,14,17,33,35,37,2009,96,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2825,,2,3,7,23,34,37,2009,97,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2826,,2,3,20,34,36,38,2009,98,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2827,,1,9,11,32,37,41,2009,99,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2828,,2,9,15,25,36,45,2009,100,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2829,,2,6,17,35,37,41,2009,101,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2830,,7,13,27,37,40,41,2009,102,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2831,,13,14,20,21,26,35,2009,103,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2832,,2,7,17,19,23,27,2009,104,1,local_raw:2a0952991d371ca5575a4d79e5c5e5d5.txt
2833,,2,9,19,20,23,30,2013,0,1,https://info.toto.bg/content/files/stats-tiraji/649_2013.txt
2834,,4,8,14,15,19,28,2013,1,1,https://info.toto.bg/content/files/stats-tiraji/649_2013.txt
2835,,9,12,22,30,37,47,2013,2,1,https://info.toto.bg/content/files/stats-tiraji/649_2013.txt
2836,,26,29,31,32,34,36,2013,3,1,https://info.toto.bg/content/files/stats-tiraji/649_2013.txt
2837,,1,8,16,25,41,45,2013,4,1,https://info.toto.bg/content/files/stats-tiraji/649_2013.txt
2838,,6,18,20,27,31,47,2013,5,1,https://info.toto.bg/content/files/stats-tiraji/649_2013.txt
2839,,14,27,34,36,38,40,2013,6,1,https://info.toto.bg/content/files/stats-tiraji/649_2013.txt
2840,,8,15,16,41,42,47,2013,7,1,https://info.toto.bg/content/files/stats-tiraji/649_2013.txt
2841,,12,33,41,43,47,48,2013,8,1,https://info.toto.bg/content/files/stats-tiraji/649_2013.txt
2842,,10,13,31,33,43,46,2013,9,1,https://info.toto.bg/content/files/stats-tiraji/649_2013.txt
2843,,4,19,21,33,40,46,2013,10,1,https://info.toto.bg/content/files/stats-tiraji/649_2013.txt
2844,,8,13,15,24,35,41,2013,11,1,https://info.toto.bg/content/files/stats-tiraji/649_2013.txt
2845,,10,13,27,36,38,45,2013,12,1,https://info.toto.bg/content/files/stats-tiraji/649_2013.txt
2846,,2,7,14,27,42,49,2013,13,1,https://info.toto.bg/content/files/stats-tiraji/649_2013.txt
2847,,8,11,15,33,37,48,2013,14,1,https://info.toto.bg/content/files/stats-tiraji/649_2013.txt
2848,,3,14,20,26,30,37,2013,15,1,https://info.toto.bg/content/files/stats-tiraji/649_2013.txt
2849,,3,15,16,25,26,35,2013,16,1,https://info.toto.bg/content/files/stats-tiraji/649_2013.txt
